 ,WTON,WTOF,PHOT,HROR
2021-10-25 13:00:00+00:00,0.033638296,0,0.56399843,0.136247241
2021-10-25 14:00:00+00:00,0.040488868,0,0.510833762,0.139222609
2021-10-25 15:00:00+00:00,0.044134072,0,0.362511677,0.144843214
2021-10-25 16:00:00+00:00,0.051677533,0,0.125725204,0.171804568
2021-10-25 17:00:00+00:00,0.067698352,0,0.005946548,0.224430494
2021-10-25 18:00:00+00:00,0.090364888,0,0,0.200614686
2021-10-25 19:00:00+00:00,0.107205124,0,0,0.180055567
2021-10-25 20:00:00+00:00,0.130431997,0,0,0.167165786
2021-10-25 21:00:00+00:00,0.149212325,0,0,0.160189364
2021-10-25 22:00:00+00:00,0.163769037,0,0,0.160978251
2021-10-25 23:00:00+00:00,0.167962527,0,0,0.157880087
2021-10-26 00:00:00+00:00,0.154628916,0,0,0.156243827
2021-10-26 01:00:00+00:00,0.151218693,0,0,0.155442956
2021-10-26 02:00:00+00:00,0.159340567,0,0,0.150036284
2021-10-26 03:00:00+00:00,0.155623063,0,0,0.154653189
2021-10-26 04:00:00+00:00,0.159985256,0,0,0.179061653
2021-10-26 05:00:00+00:00,0.165437998,0,0,0.194365588
2021-10-26 06:00:00+00:00,0.160678146,0,0.000873004,0.217601494
2021-10-26 07:00:00+00:00,0.141355557,0,0.089172913,0.227899027
2021-10-26 08:00:00+00:00,0.113694188,0,0.335473863,0.203603906
2021-10-26 09:00:00+00:00,0.109470573,0,0.495069085,0.170663891
2021-10-26 10:00:00+00:00,0.106759265,0,0.53902293,0.166292029
2021-10-26 11:00:00+00:00,0.096082736,0,0.555002695,0.163995395
2021-10-26 12:00:00+00:00,0.089406893,0,0.545424958,0.157743329
2021-10-26 13:00:00+00:00,0.079646183,0,0.531393635,0.153687307
2021-10-26 14:00:00+00:00,0.075681648,0,0.493753253,0.158671942
2021-10-26 15:00:00+00:00,0.080224596,0,0.37688461,0.202335595
2021-10-26 16:00:00+00:00,0.082002009,0,0.151219446,0.227403334
2021-10-26 17:00:00+00:00,0.079230449,0,0.00783173,0.256985959
2021-10-26 18:00:00+00:00,0.078157976,0,0,0.254176372
2021-10-26 19:00:00+00:00,0.072644983,0,0,0.240834651
2021-10-26 20:00:00+00:00,0.064342355,0,0,0.237317087
2021-10-26 21:00:00+00:00,0.061076735,0,0,0.245792792
2021-10-26 22:00:00+00:00,0.058540156,0,0,0.217204521
2021-10-26 23:00:00+00:00,0.053720052,0,0,0.178194712
2021-10-27 00:00:00+00:00,0.053569424,0,0,0.158637423
2021-10-27 01:00:00+00:00,0.051526905,0,0,0.152846421
2021-10-27 02:00:00+00:00,0.052539127,0,0,0.154726955
2021-10-27 03:00:00+00:00,0.056690441,0,0,0.159311539
2021-10-27 04:00:00+00:00,0.06132979,0,0,0.17960099
2021-10-27 05:00:00+00:00,0.064631561,0,0,0.222776865
2021-10-27 06:00:00+00:00,0.061420167,0,0.001239918,0.2365271
2021-10-27 07:00:00+00:00,0.059968111,0,0.112832582,0.209667875
2021-10-27 08:00:00+00:00,0.052026991,0,0.371279672,0.190551312
2021-10-27 09:00:00+00:00,0.050147151,0,0.501888636,0.160970556
2021-10-27 10:00:00+00:00,0.053491097,0,0.557065009,0.1561882
2021-10-27 11:00:00+00:00,0.061594896,0,0.581951944,0.151205873
2021-10-27 12:00:00+00:00,0.068511744,0,0.578561146,0.150838693
2021-10-27 13:00:00+00:00,0.070765143,0,0.564099648,0.154027224
2021-10-27 14:00:00+00:00,0.070861545,0,0.5422619,0.154653959
2021-10-27 15:00:00+00:00,0.06831894,0,0.432896029,0.166189131
2021-10-27 16:00:00+00:00,0.067867056,0,0.167730605,0.214593365
2021-10-27 17:00:00+00:00,0.072657033,0,0.006996683,0.216542058
