 ,WTON,WTOF,PHOT,HROR
2024-01-14 22:00:00+00:00,0.406465378,0,0,0.674926369
2024-01-14 23:00:00+00:00,0.377714487,0,0,0.672483137
2024-01-15 00:00:00+00:00,0.373094899,0,0,0.661320202
2024-01-15 01:00:00+00:00,0.363589049,0,0,0.649169343
2024-01-15 02:00:00+00:00,0.347985788,0,0,0.650181342
2024-01-15 03:00:00+00:00,0.345230147,0,0,0.648694262
2024-01-15 04:00:00+00:00,0.346660746,0,0,0.653230861
2024-01-15 05:00:00+00:00,0.341143909,0,0,0.664384836
2024-01-15 06:00:00+00:00,0.329549105,0,0,0.6702739
2024-01-15 07:00:00+00:00,0.327262923,0,0.001166999,0.676003724
2024-01-15 08:00:00+00:00,0.324660064,0,0.026484763,0.686201712
2024-01-15 09:00:00+00:00,0.33275476,0,0.077924298,0.695273369
2024-01-15 10:00:00+00:00,0.343474537,0,0.107007668,0.691562377
2024-01-15 11:00:00+00:00,0.37474495,0,0.128464838,0.677447654
2024-01-15 12:00:00+00:00,0.398495687,0,0.140375687,0.6725115
2024-01-15 13:00:00+00:00,0.391384355,0,0.141912461,0.664929285
2024-01-15 14:00:00+00:00,0.386089747,0,0.11810094,0.678162886
2024-01-15 15:00:00+00:00,0.373828255,0,0.106545047,0.704409119
2024-01-15 16:00:00+00:00,0.363625161,0,0.055219872,0.711828466
2024-01-15 17:00:00+00:00,0.36819197,0,0.02000771,0.718861431
2024-01-15 18:00:00+00:00,0.378686739,0,0.012461124,0.720105519
2024-01-15 19:00:00+00:00,0.379914555,0,0,0.727235355
2024-01-15 20:00:00+00:00,0.389106507,0,0,0.730779247
2024-01-15 21:00:00+00:00,0.391095457,0,0,0.716865649
2024-01-15 22:00:00+00:00,0.384423028,0,0,0.708568973
2024-01-15 23:00:00+00:00,0.379934,0,0,0.698135432
2024-01-16 00:00:00+00:00,0.370619823,0,0,0.688518464
2024-01-16 01:00:00+00:00,0.369061441,0,0,0.683731161
2024-01-16 02:00:00+00:00,0.352994276,0,0,0.685729508
2024-01-16 03:00:00+00:00,0.34895804,0,0,0.697941142
2024-01-16 04:00:00+00:00,0.33920496,0,0,0.701252029
2024-01-16 05:00:00+00:00,0.329518548,0,0,0.710159079
2024-01-16 06:00:00+00:00,0.329621329,0,0,0.718700121
2024-01-16 07:00:00+00:00,0.332535309,0,0.002517189,0.719144969
2024-01-16 08:00:00+00:00,0.339393855,0,0.054879468,0.720473102
2024-01-16 09:00:00+00:00,0.349727508,0,0.137420874,0.718295783
2024-01-16 10:00:00+00:00,0.372125425,0,0.194763251,0.728809997
2024-01-16 11:00:00+00:00,0.39393999,0,0.237789541,0.719684508
2024-01-16 12:00:00+00:00,0.413782272,0,0.236351147,0.713799475
2024-01-16 13:00:00+00:00,0.449938948,0,0.196537496,0.713067974
2024-01-16 14:00:00+00:00,0.466264454,0,0.122290601,0.712490929
2024-01-16 15:00:00+00:00,0.456830828,0,0.068971655,0.70980128
2024-01-16 16:00:00+00:00,0.499265477,0,0.020812606,0.710983567
2024-01-16 17:00:00+00:00,0.560767384,0,0,0.70289855
2024-01-16 18:00:00+00:00,0.596251817,0,0,0.701416491
2024-01-16 19:00:00+00:00,0.627541676,0,0,0.697304403
2024-01-16 20:00:00+00:00,0.615021843,0,0,0.692924956
2024-01-16 21:00:00+00:00,0.562372989,0,0,0.690137135
2024-01-16 22:00:00+00:00,0.538122237,0,0,0.690284612
2024-01-16 23:00:00+00:00,0.539500058,0,0,0.677571843
2024-01-17 00:00:00+00:00,0.51096584,0,0,0.667035899
2024-01-17 01:00:00+00:00,0.50067941,0,0,0.66476367
2024-01-17 02:00:00+00:00,0.518610521,0,0,0.66338799
2024-01-17 03:00:00+00:00,0.521541168,0,0,0.663824502
2024-01-17 04:00:00+00:00,0.516724352,0,0,0.666709779
2024-01-17 05:00:00+00:00,0.521321717,0,0,0.672747785
2024-01-17 06:00:00+00:00,0.546316936,0,0,0.690543892
2024-01-17 07:00:00+00:00,0.550992081,0,0.002025285,0.70899156
2024-01-17 08:00:00+00:00,0.556400582,0,0.0493023,0.7202772
2024-01-17 09:00:00+00:00,0.549780932,0,0.151170424,0.729558758
2024-01-17 10:00:00+00:00,0.559839577,0,0.218944548,0.722025519
